name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150
pk_scale(i27),0.87717175,0.87717175,0.87717175,0.87717175,0.87717175,0.87717175,0.87717175,0.87717175,0.87717175,0.87717175,0.87717175,0.87121803,0.86622959,0.86152172,0.8565625,0.85096097,0.8444556,0.83690202,0.82826155,0.81858921,0.8080219,0.79676664,0.78508848,0.7732991,0.76174456,0.75079364,0.74082619,0.73222089,0.72534376,0.72053623,0.71810317,0.7183013,0.72132707,0.72730523,0.73627645,0.74818605,0.76287168,0.78005189,0.79931402,0.82010251,0.84170693,0.86325037,0.88367742,0.90174234,0.91599727,0.92478049,0.92620444,0.91814393,0.89822441,0.86381,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157,0.81199157
pk_scale(i28),2.0334632,2.0334632,2.0334632,2.0334632,2.0334632,2.0334632,2.0334632,2.0334632,2.0334632,2.0334632,2.0334632,1.9577295,1.8989582,1.854156,1.8206084,1.7958679,1.7777441,1.7642918,1.7538006,1.7447835,1.7359664,1.7262768,1.7148323,1.7009308,1.6840388,1.66378,1.6399252,1.6123811,1.5811787,1.5464628,1.508481,1.467573,1.4241588,1.3787284,1.3318307,1.2840623,1.2360564,1.1884726,1.1419851,1.0972717,1.0550034,1.0158333,0.98038471,0.94924164,0.92293668,0.90194029,0.88665015,0.87737978,0.87434769,0.87766647,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166,0.88733166
pk_scale(i29),2.4287763,2.4287763,2.4287763,2.4287763,2.4287763,2.4287763,2.4287763,2.4287763,2.4287763,2.4287763,2.4287763,2.2745104,2.1774852,2.1270008,2.113379,2.1279225,2.1628723,2.211364,2.2673883,2.3257465,2.382009,2.4324732,2.4741213,2.5045779,2.5220675,2.5253727,2.513792,2.4870973,2.4454916,2.3895671,2.3202624,2.238821,2.1467488,2.0457711,1.9377919,1.8248502,1.7090784,1.5926603,1.4777882,1.3666215,1.2612436,1.1636201,1.075557,0.99865735,0.9342801,0.8834973,0.84705192,0.82531577,0.81824726,0.82534885,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522,0.84562522
pk_scale(i30),2.628906,2.628906,2.628906,2.628906,2.628906,2.628906,2.628906,2.628906,2.628906,2.628906,2.628906,2.739002,2.7911088,2.7950075,2.7595663,2.6927817,2.6018167,2.4930398,2.372066,2.2437947,2.1124485,1.9816147,1.8542824,1.7328831,1.6193298,1.5150558,1.4210547,1.3379195,1.2658814,1.2048502,1.1544527,1.1140722,1.0828882,1.0599155,1.0440433,1.0340748,1.0287665,1.0268675,1.0271587,1.0284923,1.0298312,1.0302876,1.0291637,1.0259897,1.0205636,1.0129908,1.0037233,0.99359852,0.98387927,0.97629285,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702,0.9730702
pk_scale(i31),0.59279484,0.59279484,0.59279484,0.59279484,0.59279484,0.59279484,0.59279484,0.59279484,0.59279484,0.59279484,0.59279484,0.55506253,0.53369069,0.52468228,0.52460194,0.530541,0.54008365,0.55127186,0.56257111,0.5728361,0.58127582,0.58741951,0.59108192,0.59232879,0.59144247,0.58888739,0.58527571,0.58133245,0.57786143,0.57571048,0.57573718,0.57877409,0.58559465,0.59687817,0.61317581,0.63487589,0.6621694,0.69501555,0.73310709,0.77583623,0.82225978,0.87106472,0.92053384,0.96851122,1.0123677,1.0489662,1.0746276,1.0850961,1.0755045,1.0403402,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007,0.97341007
pk_scale(i32),3.96313,3.96313,3.96313,3.96313,3.96313,3.96313,3.96313,3.96313,3.96313,3.96313,3.96313,3.9548914,3.910748,3.8379686,3.7429962,3.6314926,3.5083807,3.3778894,3.2435989,3.1084828,2.9749534,2.8449054,2.7197599,2.6005094,2.4877608,2.3817792,2.2825339,2.1897402,2.102905,2.0213706,1.9443583,1.8710132,1.8004475,1.7317851,1.6642059,1.5969893,1.5295588,1.4615257,1.3927333,1.3233017,1.2536703,1.1846436,1.1174343,1.0537074,0.99562496,0.94588947,0.9077884,0.88523805,0.8828277,0.90586376,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381,0.96041381
pk_scale(i33),0.62426132,0.62426132,0.62426132,0.62426132,0.62426132,0.62426132,0.62426132,0.62426132,0.62426132,0.62426132,0.62426132,0.81979764,0.96366239,1.0643634,1.129565,1.1661268,1.1801436,1.1769835,1.161328,1.1372107,1.1080568,1.0767218,1.045531,1.0163188,0.99046749,0.96894664,0.9523524,0.9409464,0.93469507,0.93330884,0.9362812,0.94292796,0.95242649,0.96385473,0.97623038,0.98855025,0.99982923,1.0091397,1.0156502,1.0186654,1.0176644,1.0123409,1.0026411,0.98880404,0.9714002,0.95137078,0.93006688,0.90928864,0.89132452,0.87899023,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823,0.87566823
pk_scale(i34),1.3152744,1.3152744,1.3152744,1.3152744,1.3152744,1.3152744,1.3152744,1.3152744,1.3152744,1.3152744,1.3152744,1.3782096,1.4116442,1.4215361,1.4131513,1.391101,1.3593804,1.3214049,1.2800488,1.2376827,1.1962105,1.1571077,1.121459,1.0899955,1.0631328,1.0410081,1.0235184,1.0103577,1.001055,0.99501139,0.99153817,0.98989427,0.98932385,0.98909408,0.98853254,0.98706514,0.98425341,0.97983241,0.97374809,0.96619523,0.95765477,0.94893175,0.94119245,0.93600267,0.93536466,0.94175541,0.95816368,0.98812813,1.0357745,1.1058537,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779,1.203779
pk_scale(i35),0.59084463,0.59084463,0.59084463,0.59084463,0.59084463,0.59084463,0.59084463,0.59084463,0.59084463,0.59084463,0.59084463,0.57371819,0.5635345,0.55903184,0.559111,0.56282526,0.56936955,0.57807016,0.58837426,0.59983945,0.61212331,0.62497294,0.63821429,0.65174222,0.66550952,0.67951667,0.6938014,0.7084282,0.7234779,0.7390371,0.75518787,0.77199709,0.78950626,0.80772078,0.82659966,0.84604508,0.86589175,0.88589656,0.90572834,0.92495686,0.94304299,0.95932782,0.9730224,0.98319715,0.98877156,0.98850358,0.98097932,0.96460235,0.93758363,0.89793062,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708,0.84343708
pk_scale(i36),0.6679107,0.6679107,0.6679107,0.6679107,0.6679107,0.6679107,0.6679107,0.6679107,0.6679107,0.6679107,0.6679107,0.87919432,1.0323967,1.1375825,1.2037598,1.238932,1.2501497,1.2435631,1.224474,1.1973878,1.1660657,1.1335768,1.1023499,1.0742259,1.0505102,1.0320235,1.019156,1.011917,1.009989,1.012779,1.0194705,1.0290754,1.0404869,1.052531,1.0640185,1.0737971,1.0808041,1.0841178,1.0830098,1.076997,1.0658942,1.0498655,1.0294764,1.0057468,0.98020196,0.95492524,0.93261003,0.91661179,0.91100025,0.92061138,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946,0.95109946
pk_scale(con),1.2539076,1.2539076,1.2539076,1.2539076,1.2539076,1.2539076,1.2539076,1.2539076,1.2539076,1.2539076,1.2539076,1.2590947,1.258492,1.2535009,1.2453592,1.2351478,1.2237996,1.2121055,1.2007235,1.1901852,1.1809039,1.173182,1.1672188,1.1631178,1.1608945,1.160484,1.1617483,1.1644841,1.1684307,1.173277,1.1786692,1.184219,1.1895102,1.1941072,1.197562,1.199422,1.1992377,1.19657,1.1909981,1.1821266,1.1695939,1.153079,1.1323094,1.1070688,1.0772043,1.0426346,1.0033571,0.95945537,0.91110736,0.85859251,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932,0.80229932
