name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130
"int_qty(c01,i11)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"int_qty(c01,i12)",0.0054221135,0.0062189894,0.0071302433,0.0083797267,0.009358149,0.011122273,0.012210739,0.013747879,0.014299785,0.015061263,0.013164957,0.013065453,0.014769185,0.015268533,0.013404597,0.014321976,0.013766628,0.013632458,0.013142839,0.011742771,0.01259894,0.01376866,0.016409773,0.018940926,0.021342676,0.02355296,0.025405124,0.026467863,0.026942451,0.02740089,0.027823597,0.028410746,0.029400766,0.030688718,0.032078359,0.033959728,0.036161713,0.038452882,0.040953271,0.043650255,0.046517778,0.049249589,0.051826335,0.054331537,0.056800023,0.05930439,0.061796036,0.064266473,0.066830568,0.069515295,0.072376102,0.075502917,0.078810334,0.082428947,0.086109996,0.089968204,0.093905024,0.098051615,0.1023677,0.10683917,0.11134688,0.11559658,0.11996876,0.12445453,0.12853034,0.13293512,0.13739885,0.14197297,0.14663002,0.15130036,0.15588969,0.16163521,0.16757214,0.17360561,0.17977604,0.18607672,0.1924978,0.19908728,0.20576046,0.21255605,0.21951194,0.22619455,0.23302864,0.2400559,0.24722619,0.25468227,0.26241019,0.27040678,0.27862364,0.28714004,0.29572612,0.3078579,0.32081604,0.33415514,0.3479704,0.36297634,0.37840375,0.39433065,0.41136381,0.42832071,0.44497788,0.46132407,0.47708088,0.49221164,0.50825161,0.52530819,0.54345876,0.56278312,0.58366269,0.6082322,0.63745219,0.67224985,0.71333051,0.76216912,0.80413598,0.83745039,0.86019599,0.87101328,0.86824685,0.86546314,0.86254942,0.85979635,0.85697764,0.85441267,0.8518703,0.84967774,0.8475489,0.84536815,0.84350836,0.84171653,0.84003496,0.83805996,0.8361181,0.83407706,0.83205718,0.83005071,0.82802105,0.82571459,0.82350802,0.82098603,0.81834483
"int_qty(c01,i13)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"int_qty(c01,i14)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"int_qty(c01,i15)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"int_qty(c01,i16)",0.02651435,0.029480305,0.034141503,0.032830451,0.031142054,0.028489465,0.026355775,0.026904831,0.028070267,0.028519601,0.030060798,0.032175161,0.037085224,0.034812242,0.033816114,0.030604873,0.029056996,0.026456904,0.021250861,0.013587572,0.011361752,0.011717825,0.01274802,0.01305563,0.013190378,0.013097652,0.012800169,0.011848463,0.010577378,0.0091511579,0.0074992413,0.0057023908,0.0039802585,0.0024080237,0.00083203858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018236636,0.002698191,0.0052144956,0.0077882088,0.010457618,0.013201219,0.016058547,0.01903916,0.022318913,0.025982957,0.03010981,0.034832306,0.040290028,0.045445766,0.0500549,0.053865518,0.056657523,0.058185793,0.059470635,0.060533602,0.061419033,0.062160857,0.062788144,0.063290946,0.063713171,0.064075775,0.064362876,0.064592168,0.064785875,0.064936854,0.065045893,0.06513229,0.065179631,0.065207608,0.065213062,0.065209113,0.065146104,0.065099612,0.065008208,0.064891443
"int_qty(c01,i17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"int_qty(c01,i18)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"int_qty(c01,i19)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"int_qty(c01,i20)",136.0435,136.04819,134.35262,136.58357,135.185,136.61389,134.9929,132.0079,131.6199,134.33488,133.88875,135.95111,127.83448,132.55144,138.46397,145.40579,143.45302,147.97221,144.72511,143.57368,142.08038,144.42918,147.01582,150.1864,153.53558,156.77271,160.00679,163.40414,166.92134,170.48276,174.12704,177.78638,181.6174,185.4063,189.30223,193.22769,197.33325,201.51379,205.85275,210.34499,215.03642,219.86165,224.72067,229.62849,234.584,239.65843,244.70828,249.7605,254.91899,260.06555,265.33795,270.77765,276.28107,282.02127,287.80853,293.82315,299.88135,306.14926,312.58008,319.1669,325.78732,332.7211,339.80072,347.00339,354.44366,362.08969,369.90628,377.86716,386.00546,394.32541,402.86243,411.16333,419.61432,428.19357,436.91675,445.79852,454.79803,463.94031,473.2377,482.67554,492.29431,502.01599,511.90793,521.95319,532.14532,542.53992,553.11774,563.93054,574.95074,586.26093,597.84119,608.07202,618.68463,629.69781,641.0611,652.90656,665.12354,677.67224,690.48041,703.44604,716.42145,729.36285,742.22589,755.00195,767.7851,780.70227,793.72089,806.86865,820.18146,833.92572,848.27246,863.31549,879.16748,895.92065,912.01825,926.87378,940.18066,951.52588,960.4585,968.34375,975.2655,981.31665,986.64514,991.28882,995.31995,998.88202,1001.9809,1004.7241,1007.0565,1009.0804,1010.856,1012.3853,1013.7081,1014.858,1015.8099,1016.6677,1017.4236,1017.9792,1018.5193,1018.9445,1019.2971
