name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130
"io(c01,i01)",0.18521017,0.18913642,0.1839889,0.18632816,0.1906155,0.19555864,0.19053945,0.19703774,0.20654581,0.21122093,0.20394613,0.2025664,0.20404223,0.19090177,0.18226556,0.1869287,0.18551667,0.17805797,0.16769224,0.17638703,0.16712643,0.1710192,0.17300083,0.17501698,0.17678024,0.17819251,0.17950882,0.18098027,0.18263268,0.18426493,0.18581653,0.18721588,0.18852749,0.18975864,0.19094159,0.19208227,0.19318672,0.19431116,0.19543073,0.19655542,0.19769295,0.19882247,0.19995968,0.20107213,0.20215499,0.20318581,0.20419851,0.20511304,0.205982,0.20682333,0.20762894,0.20839573,0.2091438,0.20986003,0.21058711,0.2112857,0.21199392,0.21267572,0.2133514,0.21401784,0.21467088,0.21530072,0.21590637,0.21649066,0.21694861,0.21749777,0.21802661,0.21853848,0.21903189,0.21951097,0.21997914,0.22035776,0.22074546,0.22113572,0.22153364,0.22193818,0.2223516,0.22276586,0.22318244,0.22359937,0.22402042,0.22440891,0.22479869,0.22518818,0.22558008,0.22596566,0.22634785,0.22672264,0.22709285,0.22746027,0.22782756,0.22813755,0.22846998,0.2288492,0.22926711,0.22971389,0.23019302,0.23070154,0.23121244,0.2317415,0.2322821,0.23283209,0.23338626,0.2339431,0.23446913,0.23499914,0.23550263,0.23600033,0.23650877,0.2369716,0.23743109,0.23789543,0.23836081,0.23883748,0.23942323,0.24008159,0.24078308,0.2415095,0.24222501,0.24286063,0.24341999,0.2439135,0.24435072,0.24473689,0.24507737,0.24537842,0.24564688,0.24588656,0.24609569,0.24628243,0.24644724,0.24659421,0.2467225,0.24683677,0.24693677,0.24702419,0.24710107,0.24716656,0.24722375,0.24727243,0.2473128
"io(c01,i02)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"io(c01,i03)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"io(c01,i04)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"io(c01,i05)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"io(c01,i06)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"io(c01,i07)",0.00046081978,0.00040891438,0.00036078208,0.00030881795,0.00023064278,0.00016754748,9.7878437e-005,2.9672043e-005,1.6383417e-005,1.2225692e-005,7.514584e-006,6.0198954e-006,6.62602e-006,5.5767791e-006,4.3139598e-006,4.2823444e-006,3.3697145e-006,1.8153709e-006,9.6283247e-007,2.3856478e-006,4.8287725e-006,7.7796321e-006,1.0968071e-005,1.4252072e-005,1.6516575e-005,1.8084476e-005,1.922794e-005,2.056333e-005,2.2360387e-005,2.4769603e-005,2.7798549e-005,3.1352607e-005,3.5057663e-005,3.8423957e-005,4.1616608e-005,4.4469238e-005,4.6883157e-005,4.9071026e-005,5.0886065e-005,5.2395637e-005,5.3671727e-005,5.5575307e-005,5.7853718e-005,6.0393741e-005,6.3109539e-005,6.5887973e-005,6.8694586e-005,7.1523966e-005,7.4292424e-005,7.6940967e-005,7.9464822e-005,8.1847247e-005,8.4060768e-005,8.6165252e-005,8.8143017e-005,9.0008689e-005,9.1777445e-005,9.3478302e-005,9.5082294e-005,9.6630531e-005,9.8104683e-005,0.00010044978,0.00010268142,0.00010484334,0.00010604867,0.0001080622,0.00011000241,0.00011186887,0.00011365607,0.000115369,0.00011699782,0.00011833992,0.00011961733,0.00012091368,0.00012222539,0.00012356679,0.00012491758,0.00012624932,0.00012759767,0.00012890853,0.00013024887,0.00013161967,0.00013301829,0.00013442857,0.00013586739,0.00013730186,0.00013872371,0.00014013684,0.00014158858,0.00014297059,0.00014436363,0.00014555367,0.00014670895,0.00014795164,0.00014928213,0.0001495717,0.00014989651,0.00015024602,0.00015050144,0.00015076983,0.00015101333,0.00015126893,0.00015128356,0.00015122999,0.00015104828,0.00015081362,0.00015048114,0.00015008103,0.00014958903,0.00014887779,0.00014796012,0.00014673009,0.00014527094,0.0001434882,0.00014221588,0.00014136749,0.00014107756,0.00014132907,0.0001421395,0.0001428594,0.0001435421,0.00014411325,0.00014469787,0.00014518858,0.00014566288,0.00014603494,0.00014640029,0.00014680774,0.00014706461,0.00014734043,0.00014759861,0.00014787857,0.00014809628,0.00014834139,0.00014857012,0.00014873467,0.0001489058,0.00014914443,0.00014928529,0.00014945045,0.00014962812
"io(c01,i08)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"io(c01,i09)",0.0019776362,0.0024337468,0.0026815077,0.0026395151,0.0023337237,0.002261946,0.0019663465,0.0017927331,0.0015483364,0.0013932204,0.0013764495,0.0014760321,0.0015156345,0.0016058182,0.0015706759,0.0015509473,0.0014143086,0.0012260251,0.0012706015,0.0015460553,0.0016540125,0.0017011536,0.0017088351,0.0017278588,0.0017482815,0.0017679021,0.0017818062,0.0017962608,0.0018048618,0.001804538,0.0017959848,0.0017797401,0.0017519161,0.0017136545,0.0016741396,0.0016385103,0.0016093504,0.0015941807,0.0015921068,0.0016041285,0.0016301932,0.0016683976,0.0017153098,0.0017666853,0.0018187526,0.0018660515,0.0019052289,0.0019344104,0.0019513812,0.0019548857,0.0019466236,0.0019281133,0.0019026604,0.0018729104,0.0018432266,0.0018169212,0.0017967657,0.0017844808,0.0017807712,0.001786516,0.0018003772,0.0018220197,0.0018475057,0.0018743054,0.0018956304,0.0019171123,0.0019327432,0.001941261,0.0019419849,0.0019352153,0.0019218501,0.0019022878,0.001880108,0.0018570845,0.001835439,0.0018169435,0.0018030719,0.0017946163,0.0017917883,0.0017944607,0.0018018016,0.0018127066,0.001825638,0.0018388454,0.0018509742,0.0018604248,0.0018661614,0.0018676096,0.0018647528,0.0018575999,0.0018470229,0.001833366,0.0018183637,0.001803471,0.0017899626,0.0017753901,0.0017637936,0.001755633,0.0017506441,0.0017489536,0.001750033,0.0017530667,0.001757142,0.0017613033,0.0017640444,0.0017650631,0.0017634352,0.0017591567,0.0017523399,0.0017423586,0.001729934,0.0017155858,0.0017000574,0.0016838644,0.0016706591,0.0016607641,0.0016547738,0.0016527978,0.0016548728,0.0016585437,0.0016634907,0.0016690559,0.0016749324,0.0016803658,0.0016850495,0.001688428,0.0016904135,0.0016910267,0.0016899751,0.0016877755,0.0016845901,0.001681005,0.0016772276,0.0016738399,0.0016710589,0.0016691923,0.0016684362,0.001668921,0.0016703531,0.0016727671,0.0016758019
"io(c01,i10)",0.072758496,0.071996763,0.074703842,0.075312391,0.072501369,0.067441687,0.065473519,0.064674966,0.066789895,0.065311886,0.059994288,0.060150806,0.060933094,0.062082306,0.062679231,0.063733913,0.061488483,0.059127785,0.057172425,0.055800844,0.057223879,0.060737632,0.062369682,0.063325413,0.063921906,0.064269669,0.064484298,0.064725347,0.06496454,0.065160647,0.065313131,0.065393656,0.065383941,0.065267399,0.065081537,0.064825714,0.064505629,0.064150475,0.063755527,0.06333413,0.062902398,0.062486451,0.062096663,0.061743874,0.06143894,0.061186995,0.060992304,0.060859688,0.060784936,0.060756963,0.060771085,0.060817908,0.060889833,0.060978174,0.061076485,0.061174929,0.061264474,0.06133417,0.061377872,0.061393034,0.061378252,0.061338041,0.061267726,0.061166406,0.060984083,0.060841039,0.060683612,0.060517803,0.060349412,0.060187027,0.060036011,0.05988143,0.059750203,0.059645735,0.059568997,0.059519649,0.059494469,0.059491906,0.059508402,0.059538212,0.059578855,0.059633691,0.059688237,0.059737217,0.059779372,0.059807967,0.059820794,0.05981775,0.059797578,0.059759762,0.059707042,0.059626978,0.059541658,0.059455249,0.059371214,0.059273083,0.059180722,0.059096105,0.059015937,0.058951683,0.058903363,0.058870845,0.05885528,0.058854118,0.058859341,0.058866221,0.058876868,0.058889255,0.058900546,0.058900569,0.058888007,0.058860455,0.058820792,0.058767594,0.058758099,0.058788434,0.058853488,0.058948718,0.059072517,0.059175845,0.059262194,0.059332181,0.059392489,0.059441928,0.059484102,0.059521515,0.059555367,0.05958828,0.059620224,0.059651829,0.05968345,0.059717517,0.059750844,0.059784219,0.059817947,0.05985168,0.05988311,0.059913617,0.059941228,0.059965078,0.059985876
